study_arm,TrialID,url,Interventions,vaccine,conventional,traditional
im,NCT03455491,https://clinicaltrials.gov/show/NCT03455491,Drug: XC221 100 mg;Drug: XC221 200 mg;Drug: Placebo,NA,NA,NA
im,NCT03460743,https://clinicaltrials.gov/show/NCT03460743,Biological: Study group - quadrivalent recombinant hemagglutinin influenza vaccine;Biological: Control group - quadrivalent inactivated influenza vaccine,Yes,NA,NA
im,NCT03467750,https://clinicaltrials.gov/show/NCT03467750,Drug: Ketorolac;Drug: Standard of Care,NA,NA,NA
im,NCT03472976,https://clinicaltrials.gov/show/NCT03472976,"Other: Aqueous Cream B.P.;Drug: Imiquimod;Biological: Influenza Virus Vaccine, Monovalent A/H5N1 A/Vietnam/1203/04",Yes,NA,NA
im,NCT03474991,https://clinicaltrials.gov/show/NCT03474991,Drug: Celestamine®,NA,NA,NA
im,NCT03492736,https://clinicaltrials.gov/show/NCT03492736,Dietary Supplement: Melatonin;Other: Placebo,NA,NA,NA
im,NCT03494959,https://clinicaltrials.gov/show/NCT03494959,Drug: Pentaglobin,NA,NA,NA
im,NCT03497845,https://clinicaltrials.gov/show/NCT03497845,Biological: VN;Biological: IN;Biological: dk/BANG;Biological: gf/WA;Biological: bhg/QL;Biological: AS03 adjuvant;Biological: MF59 adjuvant,NA,NA,NA
im,NCT03502291,https://clinicaltrials.gov/show/NCT03502291,Biological: Study one: LAIV + Inoculation;Biological: Study one: Placebo + Inoculation;Biological: Study two: Inoculation + LAIV;Biological: Study two: Inoculation + placebo;Biological: Study one: LAIV + Inoculation;Biological: Study one: Placebo + Inoculation;Biological: Study two: Inoculation + LAIV;Biological: Study two: Inoculation + placebo;Biological: Study one: LAIV + Inoculation;Biological: Study one: Placebo + Inoculation;Biological: Study two: Inoculation + LAIV;Biological: Study two: Inoculation + placebo,NA,NA,NA
im,NCT03509662,https://clinicaltrials.gov/show/NCT03509662,Drug: Vitamin C;Drug: Thiamine;Drug: Placebos,NA,NA,Yes
im,NCT03521063,https://clinicaltrials.gov/show/NCT03521063,Drug: Budesonide;Drug: Poractant Alfa;Drug: Saline,NA,NA,NA
im,NCT03528213,https://clinicaltrials.gov/show/NCT03528213,Drug: Sodium Lactate light dose;Drug: Sodium Lactate high dose;Drug: Normal saline,NA,NA,NA
im,NCT03545373,https://clinicaltrials.gov/show/NCT03545373,Drug: Azithromycin;Drug: Amoxicillin,NA,Yes,NA
im,NCT03545997,https://clinicaltrials.gov/show/NCT03545997,Drug: Montelukast 10mg;Drug: Placebo,NA,NA,NA
im,NCT03546192,https://clinicaltrials.gov/show/NCT03546192,Biological: Fluzone Quadrivalent Influenza Vaccine,Yes,NA,NA
im,NCT03551964,https://clinicaltrials.gov/show/NCT03551964,Drug: Cangrelor;Drug: Ticagrelor,NA,NA,NA
im,NCT03552848,https://clinicaltrials.gov/show/NCT03552848,Biological: MSC,NA,NA,NA
im,NCT03553940,https://clinicaltrials.gov/show/NCT03553940,Biological: Influenza Virus Monovalent A/H3N2/Bris 10 M2SR Live Vaccine;Other: Placebo;Biological: Quadrivalent MDCK Inactivated Influenza Vaccine,Yes,NA,NA
im,NCT03557229,https://clinicaltrials.gov/show/NCT03557229,Drug: Melatonin 5 mg;Drug: Vitamin C 1 GM Oral Tablet;Drug: Vitamin E 400 UNT;Drug: N-acetylcysteine,NA,NA,Yes
im,NCT03564444,https://clinicaltrials.gov/show/NCT03564444,Biological: Bivalent influenza vaccine;Other: Placebo,Yes,NA,NA
im,NCT03572491,https://clinicaltrials.gov/show/NCT03572491,Biological: influenza vaccine,Yes,NA,NA
im,NCT03581370,https://clinicaltrials.gov/show/NCT03581370,Drug: 1 hour infusion;Drug: 4 hours infusion,NA,NA,NA
im,NCT03582007,https://clinicaltrials.gov/show/NCT03582007,Drug: Murepavadin;Drug: One anti-pseudomonal antibiotic,NA,Yes,NA
im,NCT03583333,https://clinicaltrials.gov/show/NCT03583333,Drug: IMI/REL FDC;Drug: PIP/TAZ FDC;Drug: Linezolid,NA,NA,NA
im,NCT03589807,https://clinicaltrials.gov/show/NCT03589807,"Biological: A/H7N9;Drug: AS03;Biological: Influenza Virus Vaccine, Monovalent A/H7N9 A/Shanghai/2/2013;Other: Phosphate Buffered Saline (PBS) diluent",Yes,NA,NA
im,NCT03590808,https://clinicaltrials.gov/show/NCT03590808,Biological: Influenza vaccination,NA,NA,NA
im,NCT03598439,https://clinicaltrials.gov/show/NCT03598439,Biological: Standard IIV4;Biological: Recombinant;Biological: Cell-culture,NA,NA,NA
im,NCT03600428,https://clinicaltrials.gov/show/NCT03600428,Biological: Live Attenuated Influenza Vaccine (LAIV);Biological: Inactivated Influenza Vaccine (IIV),Yes,NA,NA
im,NCT03603509,https://clinicaltrials.gov/show/NCT03603509,Drug: Fluad Vaccine;Drug: Fluzone High-Dose,Yes,NA,NA
im,NCT03603678,https://clinicaltrials.gov/show/NCT03603678,Drug: BAY2253651;Drug: Placebo,NA,NA,NA
im,NCT03608592,https://clinicaltrials.gov/show/NCT03608592,Biological: umbilical cord derived mesenchymal stem cells (UCMSCs) suspension;Biological: normal saline,NA,Yes,NA
im,NCT03609099,https://clinicaltrials.gov/show/NCT03609099,Drug: Moxifloxacin;Drug: Placebo,NA,Yes,NA
im,NCT03619876,https://clinicaltrials.gov/show/NCT03619876,Drug: Abatacept;Drug: Adalimumab,NA,Yes,NA
im,NCT03622450,https://clinicaltrials.gov/show/NCT03622450,Drug: Colistin;Drug: Carbapenem + Aminoglycoside/ Quinolone,NA,NA,NA
im,NCT03623529,https://clinicaltrials.gov/show/NCT03623529,Drug: LJPC-501 (angiotensin II);Drug: Placebo,NA,NA,NA
im,NCT03625687,https://clinicaltrials.gov/show/NCT03625687,Drug: Clinically prescribed direct acting antiviral (Mavyret or Epclusa) HCV treatment for 12 weeks,NA,NA,NA
im,NCT03629184,https://clinicaltrials.gov/show/NCT03629184,Drug: Baloxavir Marboxil;Drug: Oseltamivir,NA,Yes,NA
im,NCT03634293,https://clinicaltrials.gov/show/NCT03634293,Drug: Alirocumab Injectable Product;Drug: Saline Solution,NA,Yes,NA
im,NCT03640468,https://clinicaltrials.gov/show/NCT03640468,Drug: Ketamine full dose;Drug: Ketamine half dose;Drug: Lidocaine;Drug: Midazolam;Drug: Normal saline,NA,Yes,NA
im,NCT03646266,https://clinicaltrials.gov/show/NCT03646266,Drug: Rocuronium Bromide,NA,NA,NA
im,NCT03646552,https://clinicaltrials.gov/show/NCT03646552,Drug: THX-110,NA,NA,NA
im,NCT03649633,https://clinicaltrials.gov/show/NCT03649633,Drug: Stress-dose Hydrocortisone plus Vitamin C;Drug: isotonic sodium chloride solution placebo plus isotonic sodium chloride solution placebo,NA,NA,Yes
im,NCT03651544,https://clinicaltrials.gov/show/NCT03651544,Biological: GamFluVac,NA,NA,NA
im,NCT03653364,https://clinicaltrials.gov/show/NCT03653364,Drug: Baloxavir Marboxil,NA,Yes,NA
im,NCT03654937,https://clinicaltrials.gov/show/NCT03654937,Biological: Influenza Vaccination;Biological: Influenza Vaccination,NA,NA,NA
im,NCT03656198,https://clinicaltrials.gov/show/NCT03656198,Biological: Rabivax-S;Drug: Sterile Water Injection,NA,NA,NA
im,NCT03658629,https://clinicaltrials.gov/show/NCT03658629,Biological: NanoFlu (Quad-NIV);Other: Matrix-M Adjuvant;Other: Placebo;Biological: Fluzone HD;Biological: Flublok Quadrivalent,Yes,NA,NA
im,NCT03669627,https://clinicaltrials.gov/show/NCT03669627,Biological: aTIV Primer;Biological: QIV Primer;Biological: aTIV Booster;Biological: QIV Booster,NA,NA,NA
im,NCT03673345,https://clinicaltrials.gov/show/NCT03673345,Biological: Influenza Virus Quadrivalent Inactivated Vaccine,Yes,NA,NA
im,NCT03679143,https://clinicaltrials.gov/show/NCT03679143,Drug: ZSP1273 100 mg;Drug: Placebo 100 mg;Drug: ZSP1273 200 mg;Drug: Placebo 200 mg;Drug: ZSP1273 400 mg;Drug: Placebo 400 mg;Drug: ZSP1273 600 mg;Drug: Placebo 600 mg;Drug: ZSP1273 900 mg;Drug: Placebo 900 mg;Drug: ZSP1273 1200 mg;Drug: Placebo 1200 mg;Drug: ZSP1273;Drug: Placebo;Drug: ZSP1273 Low Dose;Drug: Placebo;Drug: ZSP1273 Median Dose;Drug: Placebo;Drug: ZSP1273 High Dose;Drug: Placebo,NA,NA,NA
im,NCT03684044,https://clinicaltrials.gov/show/NCT03684044,Drug: Baloxavir Marboxil;Other: Placebo,NA,Yes,NA
im,NCT03685214,https://clinicaltrials.gov/show/NCT03685214,Drug: 0.9% saline;Drug: lactated Ringer's solution,NA,NA,NA
im,NCT03695432,https://clinicaltrials.gov/show/NCT03695432,Biological: Flubio;Dietary Supplement: Lacidofil;Other: Placebo Vaccine;Other: Placebo probiotic;Biological: Flubio;Dietary Supplement: Lacidofil;Other: Placebo Vaccine;Other: Placebo probiotic,Yes,NA,NA
im,NCT03698279,https://clinicaltrials.gov/show/NCT03698279,"Biological: QIV-HD, 30 µg HA/strain/dose;Biological: QIV-HD, 45 µg µg HA/strain/dose;Biological: QIV-HD 60 µg HA/strain/dose;Biological: Unadjuvanted QIV-SD, 15 µg HA/strain/dose;Biological: Adjuvanted TIV, 7.5 µg HA/strain/dose",NA,NA,NA
im,NCT03699839,https://clinicaltrials.gov/show/NCT03699839,Biological: High-dose influenza vaccine;Biological: MF59-adjuvanted influenza vaccine;Biological: Standard intramuscular influenza vaccine,Yes,NA,NA
im,NCT03701061,https://clinicaltrials.gov/show/NCT03701061,Biological: Seasonal Influenza Vaccine;Biological: Seasonal Influenza Vaccine,Yes,NA,NA
im,NCT03704740,https://clinicaltrials.gov/show/NCT03704740,Biological: NBP607-QIV;Biological: Agrippal,NA,NA,NA
im,NCT03710187,https://clinicaltrials.gov/show/NCT03710187,Drug: Combination (Hydrocortisone and Fludrocortisone);Drug: Hydrocortisone,NA,NA,NA
im,NCT03715556,https://clinicaltrials.gov/show/NCT03715556,Drug: Amiodarone;Drug: 0.9% physiological solution,NA,NA,NA
im,NCT03718468,https://clinicaltrials.gov/show/NCT03718468,Biological: GC FLU Quadrivalent;Biological: Fluarix Tetra,Yes,NA,NA
im,NCT03718507,https://clinicaltrials.gov/show/NCT03718507,Drug: Fentanyl;Drug: Sucrose 24% Oral Solution,NA,NA,NA
im,NCT03734237,https://clinicaltrials.gov/show/NCT03734237,Biological: Egg based influenza vaccines;Biological: Recombinant influenza vaccines;Biological: Cell-culture based influenza vaccines,Yes,NA,NA
im,NCT03735147,https://clinicaltrials.gov/show/NCT03735147,Biological: Live attenuated influenza vaccine (LAIV),Yes,NA,NA
im,NCT03738241,https://clinicaltrials.gov/show/NCT03738241,Biological: A/H7N9;Drug: AS03;Other: Phosphate Buffered Saline (PBS) diluent,NA,NA,NA
im,NCT03745274,https://clinicaltrials.gov/show/NCT03745274,Biological: GHB04L1;Other: Placebo,NA,NA,NA
im,NCT03745664,https://clinicaltrials.gov/show/NCT03745664,Drug: Methylprednisolone Sodium Succinate;Drug: Saline Solution for Injection,NA,NA,NA
im,NCT03748537,https://clinicaltrials.gov/show/NCT03748537,Drug: Hydrocortisone,NA,NA,NA
im,NCT03749525,https://clinicaltrials.gov/show/NCT03749525,Drug: shenfu injection,NA,NA,NA
im,NCT03753347,https://clinicaltrials.gov/show/NCT03753347,Biological: 2018-19 quadrivalent inactivated influenza vaccine,Yes,NA,NA
im,NCT03755427,https://clinicaltrials.gov/show/NCT03755427,Biological: 15µg H7N9 Vaccine;Biological: Aluminum Hydroxide Adjuvant,Yes,NA,NA
im,NCT03756220,https://clinicaltrials.gov/show/NCT03756220,Drug: Combination therapy of vitamin C and thiamine;Drug: Normal saline solution,NA,NA,Yes
im,NCT03765294,https://clinicaltrials.gov/show/NCT03765294,Drug: ACT-541468;Drug: Placebo,NA,NA,NA
im,NCT03765437,https://clinicaltrials.gov/show/NCT03765437,Biological: Quadrivalent Influenza Vaccine,Yes,NA,NA
im,NCT03770208,https://clinicaltrials.gov/show/NCT03770208,Drug: Intervention: Lidocaine;Drug: Control: Standard Care + Placebo,NA,Yes,NA
im,NCT03777163,https://clinicaltrials.gov/show/NCT03777163,Biological: Butantan Institute Trivalent Seasonal Influenza Vaccine;Biological: Sanofi Trivalent Seasonal Influenza Vaccine,Yes,NA,NA
im,NCT03778203,https://clinicaltrials.gov/show/NCT03778203,Biological: Fluzone 0.25 mL dose;Biological: Fluzone 0.5 mL dose;Other: natural influenza infection,Yes,NA,NA
im,NCT03790176,https://clinicaltrials.gov/show/NCT03790176,Drug: Intravenous Infusion,NA,NA,NA
main,NCT03794037,https://clinicaltrials.gov/show/NCT03794037,Drug: dydrgesterone 10 mg( tab)/12hs/14 days;Combination Product: montelukast 10 mg(tab) oral/24hs/ 7 days dydrgesterone 10 mg( tab) oral/12hs/14 days,NA,NA,NA
main,NCT03794960,https://clinicaltrials.gov/show/NCT03794960,Biological: TOL-3021;Other: TOL-3021 Placebo,NA,NA,NA
im,NCT03796026,https://clinicaltrials.gov/show/NCT03796026,Drug: Seltorexant 40 mg;Drug: Placebo,NA,NA,NA
main,NCT03796390,https://clinicaltrials.gov/show/NCT03796390,Biological: CD123 CAR-T cells,NA,NA,NA
main,NCT03796572,https://clinicaltrials.gov/show/NCT03796572,Drug: Ropivacaine;Other: Puncture Wound and Dressing,NA,Yes,NA
main,NCT03797456,https://clinicaltrials.gov/show/NCT03797456,Drug: ICP-022,NA,NA,NA
main,NCT03798197,https://clinicaltrials.gov/show/NCT03798197,Drug: 30 mg estetrol (E4),NA,NA,NA
main,NCT03798366,https://clinicaltrials.gov/show/NCT03798366,Drug: GLPG1690;Drug: Placebo,NA,NA,NA
main,NCT03799601,https://clinicaltrials.gov/show/NCT03799601,Drug: Anlotinib;Drug: Docetaxel;Drug: Carboplatin,NA,NA,NA
main,NCT03801915,https://clinicaltrials.gov/show/NCT03801915,Drug: MVT-5873;Procedure: pancreatectomy or hepatectomy,NA,NA,NA
main,NCT03802292,https://clinicaltrials.gov/show/NCT03802292,Biological: YQ23;Biological: Matching Placebo,NA,NA,NA
main,NCT03804580,https://clinicaltrials.gov/show/NCT03804580,Drug: osimertinib,NA,NA,NA
main,NCT03806933,https://clinicaltrials.gov/show/NCT03806933,Drug: NT 201,NA,NA,NA
im,NCT03807804,https://clinicaltrials.gov/show/NCT03807804,Biological: HLCM051,NA,NA,NA
main,NCT03807843,https://clinicaltrials.gov/show/NCT03807843,Biological: MV-CHIK;Other: Placebo,NA,NA,NA
main,NCT03808298,https://clinicaltrials.gov/show/NCT03808298,Drug: Balovaptan therapeutic dose Treatment A;Drug: Balovaptan supra-therapeutic dose Treatment B;Drug: Active control [moxifloxacin] on Day 2 Treatment C;Drug: Active control [moxifloxacin] on Day 15 Treatment D;Drug: Placebo for Balovaptan Treatment C;Drug: Placebo for Balovaptan Treatment D;Drug: Placebo for Moxifloxacin Treatment A;Drug: Placebo for moxifloxacin Treatment B;Drug: Moxifloxacin Treatment C;Drug: Placebo for moxifloxacin Treatment C;Drug: Placebo for moxifloxacin Treatment D;Drug: Moxifloxacin Treatment D,NA,Yes,NA
main,NCT03810235,https://clinicaltrials.gov/show/NCT03810235,Drug: Transdermal Lidocaine Patch;Drug: Transdermal Hydrocolloid Placebo Patch,NA,Yes,NA
main,NCT03810313,https://clinicaltrials.gov/show/NCT03810313,Drug: Brolucizumab 6 mg;Drug: Aflibercept 2 mg;Other: Sham injection,NA,Yes,NA
main,NCT03811548,https://clinicaltrials.gov/show/NCT03811548,Drug: Janagliflozin 25mg;Drug: Janagliflozin 50mg;Drug: Placebo/Janagliflozin,NA,NA,NA
main,NCT03813394,https://clinicaltrials.gov/show/NCT03813394,Drug: pembrolizumab;Drug: bevacizumab,NA,Yes,NA
main,NCT03814720,https://clinicaltrials.gov/show/NCT03814720,Biological: VRC-FLUNPF099-00-VP (H1ssF_3928),NA,NA,NA
im,NCT03814720,https://clinicaltrials.gov/show/NCT03814720,Biological: VRC-FLUNPF099-00-VP (H1ssF_3928),NA,NA,NA
main,NCT03818945,https://clinicaltrials.gov/show/NCT03818945,Drug: shofu PRG barrier coat;Drug: Sodium fluoride varnish,NA,NA,NA
main,NCT03820037,https://clinicaltrials.gov/show/NCT03820037,Drug: Ongentys;Drug: BIA 9-1067 (test),NA,NA,NA
main,NCT03822052,https://clinicaltrials.gov/show/NCT03822052,Other: Lactated ringers;Other: 5% dextrose lactated ringers,NA,NA,NA
main,NCT03822117,https://clinicaltrials.gov/show/NCT03822117,Drug: Pemigatinib,NA,NA,NA
main,NCT03824340,https://clinicaltrials.gov/show/NCT03824340,Drug: Doxycycline before ICSI,NA,NA,NA
im,NCT03824457,https://clinicaltrials.gov/show/NCT03824457,Drug: Rheosorbilact®;Drug: Ringer lactate,NA,NA,NA
im,NCT03824847,https://clinicaltrials.gov/show/NCT03824847,Drug: Clarithromycin 250 MG;Drug: Placebos,NA,Yes,NA
main,NCT03825367,https://clinicaltrials.gov/show/NCT03825367,Drug: Nivolumab;Drug: 5-azacytidine,NA,Yes,NA
im,NCT03826524,https://clinicaltrials.gov/show/NCT03826524,Drug: Epinephrine,NA,NA,NA
main,NCT03826628,https://clinicaltrials.gov/show/NCT03826628,Drug: rapamycin;Drug: placebo,NA,Yes,NA
im,NCT03826719,https://clinicaltrials.gov/show/NCT03826719,Biological: NBP607QIV;Biological: Agrippal,NA,NA,NA
main,NCT03826992,https://clinicaltrials.gov/show/NCT03826992,Drug: Vyxeos;Drug: Venetoclax,NA,NA,NA
main,NCT03827798,https://clinicaltrials.gov/show/NCT03827798,Drug: CFZ533;Drug: Placebo to CFZ533;Drug: LYS006;Drug: Placebo to LYS006,NA,NA,NA
im,NCT03828929,https://clinicaltrials.gov/show/NCT03828929,Drug: Vitamin C;Drug: Normal saline,NA,NA,Yes
main,NCT03829345,https://clinicaltrials.gov/show/NCT03829345,Drug: Olaparib,NA,NA,NA
im,NCT03829618,https://clinicaltrials.gov/show/NCT03829618,Drug: Nebuliser solution;Drug: Nebuliser Suspension;Drug: Topical lidocaine,NA,Yes,NA
main,NCT03830385,https://clinicaltrials.gov/show/NCT03830385,"Drug: PaclitaxelPaclitaxel (Albumin Bound),Bleomycin combined with Cisplatin or Carboplatin",NA,Yes,NA
main,NCT03835676,https://clinicaltrials.gov/show/NCT03835676,Drug: Treprostinil,NA,NA,NA
im,NCT03837171,https://clinicaltrials.gov/show/NCT03837171,Biological: Liberal Red blood cell transfusion;Biological: Restrictive Red blood cell transfusion,NA,NA,NA
main,NCT03837353,https://clinicaltrials.gov/show/NCT03837353,Drug: DKN-01 300 mg;Drug: DKN-01 600 mg;Drug: Docetaxel 75 mg/m2;Drug: DKN-01 150 mg,NA,NA,NA
main,NCT03837925,https://clinicaltrials.gov/show/NCT03837925,Drug: Atorvastatin 40mg Tablet;Drug: Placebo comparator,NA,NA,NA
main,NCT03837938,https://clinicaltrials.gov/show/NCT03837938,Drug: Levopront® syrup 30 mg/5 ml;Drug: Libexin®,NA,NA,NA
im,NCT03838497,https://clinicaltrials.gov/show/NCT03838497,Biological: Prevenar13,NA,NA,NA
main,NCT03839134,https://clinicaltrials.gov/show/NCT03839134,Device: DentalVibe® Comfort Injection System;Drug: Lidocaine Epinephrine,NA,Yes,NA
main,NCT03840902,https://clinicaltrials.gov/show/NCT03840902,Drug: M7824;Drug: Placebo;Drug: Durvalumab;Drug: Etoposide;Drug: Pemetrexed;Drug: Carboplatin;Drug: Paclitaxel;Drug: Cisplatin;Radiation: Intensity Modulated Radiation Therapy (IMRT),NA,Yes,NA
main,NCT03840967,https://clinicaltrials.gov/show/NCT03840967,Drug: Niraparib,NA,NA,NA
main,NCT03842267,https://clinicaltrials.gov/show/NCT03842267,Drug: Gemigliptin 50mg;Drug: Gemigliptin Placebo,NA,NA,NA
main,NCT03844217,https://clinicaltrials.gov/show/NCT03844217,Drug: Macimorelin 0.5mg/kg body weight;Drug: Macimorelin 0.75mg/kg body weight,NA,NA,NA
im,NCT03844984,https://clinicaltrials.gov/show/NCT03844984,Drug: ketamine full dose;Drug: Midazolam;Drug: Normal saline;Drug: ketamine half dose;Drug: Lidocaine,NA,Yes,NA
im,NCT03845023,https://clinicaltrials.gov/show/NCT03845023,Drug: AD036 Dose 1;Drug: AD036 Dose 2;Drug: AD036 Dose 3;Drug: Placebo,NA,NA,NA
main,NCT03845348,https://clinicaltrials.gov/show/NCT03845348,Other: TD03;Other: TD07;Drug: Ketoconazole 2% Shampoo,NA,NA,NA
main,NCT03845894,https://clinicaltrials.gov/show/NCT03845894,Drug: Liposomal bupivacaine;Drug: Bupivacaine with adjuvants,NA,Yes,NA
main,NCT03846258,https://clinicaltrials.gov/show/NCT03846258,Drug: Low bicarbonate solution (22 mmol/L);Drug: High Bicarbonate solution (32 mmol/L),NA,NA,NA
main,NCT03846765,https://clinicaltrials.gov/show/NCT03846765,Drug: Phenylephrine;Drug: Dobutamine,NA,NA,NA
main,NCT03847246,https://clinicaltrials.gov/show/NCT03847246,"Drug: Baraclude® tablets,1.0 mg;Drug: Entecavir tablets,1.0 mg",NA,Yes,NA
im,NCT03849560,https://clinicaltrials.gov/show/NCT03849560,"Biological: Grippol® Quadri;Biological: Grippol® Plus, trivalent (Yamagata lineage);Biological: Grippol® Plus, trivalent (Victoria lineage)",NA,NA,NA
main,NCT03850886,https://clinicaltrials.gov/show/NCT03850886,Dietary Supplement: Niacinamide Oral Tablet;Drug: Antidiabetic,NA,NA,NA
main,NCT03851250,https://clinicaltrials.gov/show/NCT03851250,Drug: MRx-4DP0004;Drug: Placebo,NA,NA,NA
main,NCT03851627,https://clinicaltrials.gov/show/NCT03851627,Drug: Testosterone Undecanoate;Drug: Placebo,NA,NA,NA
im,NCT03852537,https://clinicaltrials.gov/show/NCT03852537,Drug: Methylprednisolone;Other: Usual Care,NA,NA,NA
im,NCT03853993,https://clinicaltrials.gov/show/NCT03853993,Biological: Quadrivalent influenza vaccine;Biological: Trivalent influenza vaccine (contains B/Victoria strain);Biological: Trivalent influenza vaccine (contains B/Yamagata strain),Yes,NA,NA
