study_arm,TrialID,url,Scientific_title,primary_purpose,multicentre,Study_design,control_arm,randomisation,blinding,prospective,Source_registry,phase_clean,region_Africa,region_N_America,region_L_America,region_Asia,region_Europe,region_Oceania,Date_enrollment_format,sample_size,Conditions,Bridging_flag,Day_inferred,Date_registration_format,Phase,Public_title,Countries,Primary_sponsor
main,NCT03925818,https://clinicaltrials.gov/show/NCT03925818,"Twice-a-day PPI, Tetracycline, Metronidazolequadruple Therapy With Pylera® or Lactobacillus Reuteri for Treatment naïve or for Retreatment of H. Pylori: Two Randomized Pilot Studies",Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,No,CT.gov,Undefined,No,No,No,No,Yes,No,2017-08-29,99,Helicobacter Pylori Infection,FALSE,FALSE,2019-04-19,N/A,Low Dose Bismuth Versus Lactobacillus Reuteri for H. Pylori Eradication,Italy,Università degli Studi di Sassari
im,NCT03926416,https://clinicaltrials.gov/show/NCT03926416,"A Randomised, Double-Blind, Double-Dummy, Active and Placebo Controlled Phase I Trial of the Safety, Tolerability and Immunogenicity of the CodaVax Influenza Vaccine",Prevention,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Double (Participant, Care Provider).",Yes,Yes,Yes,No,CT.gov,Phase 1,No,No,No,No,No,Yes,2017-02-21,125,Influenza,FALSE,FALSE,2019-04-18,Phase 1,"Safety Study of Live Attenuated Influenza Vaccine, CodaVax",Australia,"Codagenix, Inc"
im,NCT03927131,https://clinicaltrials.gov/show/NCT03927131,"Double-blind, Randomized Clinical Trial With Active Controls to Assess Safety, Immunogenicity and Lot-to-lot Consistency of Inactivated Split-virion Quadrivalent Influenza Vaccine of Butantan Institute",Prevention,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 3,NA,NA,NA,NA,NA,NA,2020-04-15,6018,Influenza,FALSE,FALSE,2019-04-23,Phase 3,Safety and Immunogenicity of the Butantan Quadrivalent Influenza Vaccine,NULL,Butantan Institute
main,NCT03930446,https://clinicaltrials.gov/show/NCT03930446,"Alcohol, Behavior, and Brain Imaging",Other,NA,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Basic Science. Masking: Double (Participant, Outcomes Assessor).",Yes,Yes,Yes,No,CT.gov,Phase 1,NA,NA,NA,NA,NA,NA,2016-01-01,80,Alcohol Drinking;Binge Drinking;Drinking Behavior;Substance-Related Disorders;Ethanol;Physiological Effects of Drugs;Central Nervous System Depressants,FALSE,FALSE,2019-04-25,Early Phase 1,"Alcohol, Behavior, and Brain Imaging",NULL,University of Chicago
main,NCT03930732,https://clinicaltrials.gov/show/NCT03930732,"A Randomized, Double-blind, Placebo-controlled, Parallel-group, 52-week Pivotal Study to Assess the Efficacy, Safety and Tolerability of Dupilumab in Patients With Moderate-to-severe Chronic Obstructive Pulmonary Disease (COPD) With Type 2 Inflammation",Treatment,Yes,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,NA,CT.gov,Phase 3,No,Yes,Yes,Yes,Yes,No,2019-04-15,924,Chronic Obstructive Pulmonary Disease,EUCTR2018-001954-91-BG,FALSE,2019-04-26,Phase 3,"Pivotal Study to Assess the Efficacy, Safety and Tolerability of Dupilumab in Patients With Moderate-to-severe COPD With Type 2 Inflammation","United States;Argentina;Bulgaria;Canada;Chile;China;Czechia;Denmark;Finland;Germany;Hungary;Israel;Italy;Japan;Korea, Republic of;Mexico;Poland;Romania;Russian Federation;Slovakia;Spain;Sweden;Turkey;Ukraine;Argentina;Bulgaria;Canada;Chile;China;Czechia;Denmark;Finland;Germany;Hungary;Israel;Italy;Japan;Korea, Republic of;Mexico;Poland;Romania;Russian Federation;Slovakia;Spain;Sweden;Turkey;Ukraine;United States",Sanofi
main,NCT03932253,https://clinicaltrials.gov/show/NCT03932253,"A Phase Ia/Ib Clinical Study to Evaluate the Safety, Pharmacokinetics (PK) and Preliminary Anti-tumor Activity of FCN-159 in Patients With Advanced Melanoma Harboring NRAS-aberrant (Ia) and NRAS-mutant (Ib)",Treatment,NA,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,No,CT.gov,Phase 1,No,No,No,Yes,No,No,2019-03-21,37,Melanoma,FALSE,FALSE,2019-04-25,Phase 1,MEK Inhibitor FCN-159 To Treat Advanced Melanoma With NRAS-aberrant (Ia) and NRAS-mutant (Ib),China,"Shanghai Fosun Pharmaceutical Development Co, Ltd."
main,NCT03932435,https://clinicaltrials.gov/show/NCT03932435,"A Open-Label, Randomized, 2-sequence, 2-period, Fasted Condition, Single-dose, Per Oral, Cross-over Study to Evaluate the Bioequivalence of Dong-a Bepotastine Besilate Tab (Bepotastine Besilate 10mg) and Twolion Tab (Bepotastine Besilate 10mg) in Healthy Volunteers",Other,NA,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Basic Science. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Undefined,No,No,No,Yes,No,No,2019-04-23,32,Healthy,FALSE,FALSE,2019-04-22,N/A,Bioequivalence Test of Dong-a Bepotastine Besilate Tab and Twolion Tab,"Korea, Republic of","Dong-A ST Co., Ltd."
main,NCT03932669,https://clinicaltrials.gov/show/NCT03932669,Effect of Nilotinib in Cerebellar Ataxia Patients,Treatment,NA,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,No,CT.gov,Phase 2,No,No,No,Yes,No,No,2018-11-19,70,"Ataxia, Cerebellar",FALSE,FALSE,2019-04-25,Phase 2,Effect of Nilotinib in Cerebellar Ataxia Patients,"Korea, Republic of",Seoul National University Hospital
main,NCT03936907,https://clinicaltrials.gov/show/NCT03936907,"A Single-Dose, Randomized, Crossover Study to Compare the Safety, Tolerability and Pharmacokinetics of Medical Grade Cannabis - Orally Disintegrating Tablets (MGC-ODT) With Buccal Sativex®, in Healthy Adult Volunteers",Treatment,NA,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 1,No,No,No,Yes,No,No,2019-04-15,16,Healthy Subjects,FALSE,FALSE,2019-02-12,Phase 1,"Comparison of Safety, Tolerability and Pharmacokinetics of Medical Grade Cannabis (MGC) Orally Disintegrating Tablets With Buccal Sativex®, in Healthy Adult Volunteers",Israel,One World Cannabis Ltd.
main,NCT03939975,https://clinicaltrials.gov/show/NCT03939975,A Prospective Study of Anti-PD-1 Inhibitors Therapy in Combination With Incomplete Thermal Ablation in Patients With Advanced Hepatocellular Carcinoma,Treatment,NA,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,Yes,CT.gov,Phase 2,No,No,No,Yes,No,No,2019-06-01,50,"Carcinoma, Hepatocellular",FALSE,FALSE,2019-04-07,Phase 2,Anti-PD-1therapy Combined With Thermal Ablation for Advanced HCC,China,Sun Yat-sen University
main,NCT03940807,https://clinicaltrials.gov/show/NCT03940807,Phase III Trial to Assess Impact of Ultra-long Versus Long Down-regulation Protocol on IVF/ICSI Outcomes in Infertile Women Presenting With Adenomyosis.,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 3,No,No,No,No,Yes,No,2021-01-01,674,Adenomyosis,FALSE,TRUE,2019-04-19,Phase 3,Impact of Ultra-long Versus Long Down-regulation Protocol on IVF/ICSI in Adenomyosis,France,"University Hospital, Toulouse"
main,NCT03941132,https://clinicaltrials.gov/show/NCT03941132,Clinical Phase II/III Trial of Ustekinumab to Treat Type 1 Diabetes (UST1D2),Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 3,No,Yes,No,No,No,No,2019-07-01,66,Type 1 Diabetes Mellitus,FALSE,TRUE,2019-05-03,Phase 2/Phase 3,Clinical Phase II/III Trial of Ustekinumab to Treat Type 1 Diabetes (UST1D2),Canada,University of British Columbia
main,NCT03941561,https://clinicaltrials.gov/show/NCT03941561,Compare S-1 for 9 Months to 1 Year as Adjuvant Chemotherapy in Stage II Gastric Cancer (SMAC),Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,No,CT.gov,Phase 3,No,No,No,Yes,No,No,2019-01-01,1006,Gastric Cancer,FALSE,FALSE,2019-05-06,Phase 3,S-1 for 9 Months Versus 1 Year for Stage II Gastric Cancer (SMAC),China,Fudan University
main,NCT03943576,https://clinicaltrials.gov/show/NCT03943576,Adipose-Derived Stem Cells (ADSCs) Injections for Knee Osteoarthritis,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Single (Participant).,Yes,Yes,Yes,Yes,CT.gov,Phase 2,No,No,No,Yes,No,No,2019-12-01,30,Knee Osteoarthritis,FALSE,FALSE,2019-01-23,Phase 1/Phase 2,Allogeneic Adipose Tissue-Derived Mesenchymal Stem Cells (GXCPC1) for Knee Osteoarthritis,Taiwan,"Gwo Xi Stem Cell Applied Technology Co., Ltd."
main,NCT03944577,https://clinicaltrials.gov/show/NCT03944577,Impact of Evolocumab (Repatha) in Cardiac Transplant Patients With Coronary Allograft Vasculopathy,Treatment,NA,Allocation: N/A. Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,Yes,CT.gov,Phase 2,No,Yes,No,No,No,No,2019-07-15,40,Heart Transplant,FALSE,FALSE,2019-04-22,Phase 2,Impact of Evolocumab in Cardiac Transplant Patients With CAV,United States,University of Nebraska
main,NCT03944759,https://clinicaltrials.gov/show/NCT03944759,Efficacy of Serratus Anterior Plane Block Using Bupivacaine/Magnesium Sulphate Versus Bupivacaine/Nalbuphine for Mastectomy: a Randomized Double Blinded Comparative Study,Other,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Other. Masking: Double (Participant, Care Provider).",Yes,Yes,Yes,Yes,CT.gov,Undefined,Yes,No,No,No,No,No,2019-05-07,40,Postoperative Pain;Postoperative Complications,FALSE,FALSE,2019-05-06,N/A,Efficacy of Serratus Anterior Plane Block Mastectomy,Egypt,doaa rashwan
main,NCT03944980,https://clinicaltrials.gov/show/NCT03944980,Phase III Clinical Study of PD-1 Monoclonal Antibody-activated Autologous Peripheral Blood T-Lymphocyte (PD1-T) Combined With Docetaxel in the Second-line Treatment of IIIB/IIIC/IV Non-small Cell Lung Cancer,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 3,No,No,No,Yes,No,No,2019-06-01,146,IIIB/IIIC/IV Lung Cancer,FALSE,FALSE,2019-04-28,Phase 3,Study of Chemotherapy Combination With Autologous Cell Immunotherapy in the Advanced Lung Cancer,China,Tianjin Medical University Cancer Institute and Hospital
main,NCT03945526,https://clinicaltrials.gov/show/NCT03945526,Effect of Astaxanthin Supplementation on Plasma Malondialdehyde Levels and National Institute of Health Stroke Scale Score of Acute Ischemic Stroke Patients: A Randomized Trial,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Single (Participant).,Yes,Yes,Yes,No,CT.gov,Phase 1,No,No,No,Yes,No,No,2010-03-23,24,Cerebral Stroke;Malondialdehyde;Oxidative Stress,FALSE,FALSE,2019-05-08,Phase 1,Effect of Astaxanthin Supplementation on Plasma Malondialdehyde Levels and NIHSS of Stroke Patients,Indonesia,Indonesia University
im,NCT03945825,https://clinicaltrials.gov/show/NCT03945825,"A Phase I Study to Assess the Safety, Reactogenicity and Immunogenicity of Two Quadrivalent Seasonal Influenza Vaccines (Fluzone(R) or Flublok(R)) With or Without One of Two Adjuvants (AF03 or Advax-CpG55.2) in Healthy Adults 18-45 Years of Age",Prevention,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Double (Participant, Investigator).",Yes,Yes,Yes,Yes,CT.gov,Phase 1,No,Yes,No,No,No,No,2019-06-10,241,Influenza;Influenza Immunisation,FALSE,FALSE,2019-05-09,Phase 1,Flublok or Fluzone With Advax-CpG55.2 or AF03,United States,National Institute of Allergy and Infectious Diseases (NIAID)
main,NCT03946722,https://clinicaltrials.gov/show/NCT03946722,Modified Downregulation for Women With Adenomyosis of the Uterus Prior to Frozen-thawed Embryo Transfer.,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 4,No,No,No,No,Yes,No,2019-10-01,162,Adenomyosis,FALSE,FALSE,2019-05-07,Phase 4,Modified Downregulation for Women With Adenomyosis of the Uterus Prior to Frozen-thawed Embryo Transfer.,United Kingdom,"University College, London"
main,NCT03949426,https://clinicaltrials.gov/show/NCT03949426,"A First-in-Human, Randomized, Double-blind, Placebo-controlled, Sequential Parallel Group, Single Ascending Dose Study in Healthy Participants to Evaluate the Safety, Tolerability and Pharmacokinetics of KPG-818",Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Care Provider, Investigator).",Yes,Yes,Yes,No,CT.gov,Phase 1,No,Yes,No,No,No,No,2019-05-01,40,Systemic Lupus Erythematosus,FALSE,FALSE,2019-05-08,Phase 1,"Safety, Tolerability and Pharmacokinetics of KPG-818 in Healthy Subjects",United States,"Kangpu Biopharmaceuticals, Ltd."
main,NCT03953599,https://clinicaltrials.gov/show/NCT03953599,CD19-STAR-T for Patients With B Cell Malignancies,Treatment,NA,Allocation: N/A. Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,Yes,CT.gov,Phase 1,No,No,No,Yes,No,No,2019-07-01,18,B Cell Malignancy,FALSE,FALSE,2019-05-15,Phase 1,CD19-Synthetic T Cell Antigen Receptor(STAR)-T in B-cell Malignancies Patients,China,Hebei Yanda Ludaopei Hospital
im,NCT03953677,https://clinicaltrials.gov/show/NCT03953677,A Randomized Controlled Pilot Study Evaluating the Effect of Dexmedetomidine on Phenylephrine Response During Refractory Septic Shock,Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Investigator).",Yes,Yes,Yes,Yes,CT.gov,Phase 3,No,No,No,No,Yes,No,2019-10-27,36,Septic Shock;Vasopressor Resistance,FALSE,FALSE,2019-05-15,Phase 3,Evaluation of the Effect of Dexmedetomidine on Phenylephrine Response During Refractory Septic Shock,France,Centre Hospitalier Universitaire Dijon
main,NCT03957499,https://clinicaltrials.gov/show/NCT03957499,Analgesic Efficacy of Fascia Iliaca Compartment Block With Bupivacaine Versus Bupivacaine With Dexamethasone or Magnesium Sulphate for Dynamic Hip Screw Surgeries Randomized Double Blinded Comparative Study,Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Care Provider).",Yes,Yes,Yes,No,CT.gov,Phase 1,Yes,No,No,No,No,No,2019-05-01,60,Analgesia,FALSE,TRUE,2019-05-13,Phase 1,Analgesic Efficacy of Fascia Iliaca Compartment Block,Egypt,Samaa Rashwan
main,NCT03963336,https://clinicaltrials.gov/show/NCT03963336,D-dimer and the Use of Anticoagulation in IIH,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,No,CT.gov,Phase 1,Yes,No,No,No,No,No,2017-07-22,48,Idiopathic Intracranial Hypertension,FALSE,FALSE,2019-05-15,Early Phase 1,Quantitative D-dimer Level and Anticoagulant Therapy in Idiopathic Intracranial Hypertension,Egypt,Fayoum University
main,NCT03964207,https://clinicaltrials.gov/show/NCT03964207,"A Randomized, Open-label, Two-way Crossover Study to Compare Patient Acceptability/Preference of Tiotropium Respimat® With Tiotropium Handihaler® in Patients With Moderate to Very Severe Chronic Obstructive Pulmonary Disease (COPD).",Treatment,NA,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 4,No,No,No,Yes,No,No,2019-11-25,71,"Pulmonary Disease, Chronic Obstructive",FALSE,FALSE,2019-05-24,Phase 4,A Study on Whether Patients Prefer the Spiriva® Respimat® or the Spiriva® Handihaler® for Treating Their Chronic Obstructive Pulmonary Disease (COPD),China,Boehringer Ingelheim
im,NCT03965195,https://clinicaltrials.gov/show/NCT03965195,Comparative Effectiveness of Recombinant Versus Standard Dose Quadrivalent Influenza Vaccine in U.S. Nursing Homes,Prevention,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 4,No,Yes,No,No,No,No,2019-07-20,1989,"Influenza;Influenza -Like Illness;Influenza, Human",FALSE,FALSE,2019-05-20,Phase 4,Recombinant Influenza Vaccination in U.S. Nursing Homes,United States,"Insight Therapeutics, LLC"
main,NCT03969849,https://clinicaltrials.gov/show/NCT03969849,"A Two-Part, Randomized, Double-Blind, Placebo-Controlled Study to Assess the Safety, Tolerability, Pharmacokinetic, and Pharmacodynamic Effects of a Single Dose of REGN5713-5714-5715 in Healthy Adult Subjects",Treatment,NA,"Allocation: Randomized. Intervention model: Sequential Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 1,No,No,No,No,Yes,No,2019-06-03,96,Healthy Volunteers;Birch Pollen Allergy,FALSE,FALSE,2019-05-28,Phase 1,"Study to Assess the Safety, Tolerability, Pharmacokinetic, and Pharmacodynamic Effects of a Single Dose of REGN5713-5714-5715 in Healthy Adult Participants",Belgium,Regeneron Pharmaceuticals
main,NCT03971825,https://clinicaltrials.gov/show/NCT03971825,"A Phase 1, Randomized, 3-Part Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single and Multiple Ascending Doses of CC-92252 in Healthy Adult Subjects and Adult Subjects With Psoriasis.",Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,No,CT.gov,Phase 1,No,No,No,No,Yes,No,2018-07-24,133,Healthy Volunteers;Psoriasis,FALSE,FALSE,2019-05-31,Phase 1,A Safety Study of CC-92252 in Healthy Adult Subjects and Adult Subjects With Psoriasis,Germany,Celgene
main,NCT03973632,https://clinicaltrials.gov/show/NCT03973632,"A Phase I, Open-label, Single-center, Crossover Design of Food-effect Study of SH-1028 Tablets in Healthy Subjects",Treatment,No,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 1,NA,NA,NA,NA,NA,NA,2019-07-01,16,Healthy Volunteer,FALSE,TRUE,2019-05-31,Phase 1,Pharmacokinetic Study of SH-1028 Tablets in Healthy Subjects Under Fasting and Fed Conditions,NULL,"Nanjing Sanhome Pharmaceutical, Co., Ltd."
